CustomerID,first_purchase,last_purchase,frequency,items_count,monetary,product_diversity,returned_orders,returned_items,return_rate,recency,tenure_days,aov,avg_days_between_orders,cluster_id,pca_x,pca_y,churn_risk_score,projected_clv_6m,projected_clv_12m,segment_persona,recommended_action
17430,2010-12-09 13:05:00,2011-11-07 09:24:00,2,190,265.76,14,0.0,0.0,0.0,33,365,132.88,332.0,2,-0.0109,-0.1231,16.8,28.74,55.28,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
17431,2011-01-30 14:36:00,2011-01-30 14:36:00,1,292,403.3,41,0.0,0.0,0.0,313,313,403.3,313.0,1,-0.4016,0.0734,61.3,23.66,45.5,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
17432,2011-11-02 17:30:00,2011-11-21 17:33:00,2,207,365.76,44,0.0,0.0,0.0,18,37,182.88,19.0,2,0.0854,-0.1799,24.4,143.79,276.51,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
17433,2011-09-12 14:24:00,2011-09-12 14:24:00,1,185,303.16,53,0.0,0.0,0.0,88,88,303.16,88.0,1,-0.2244,-0.0912,40.8,93.32,179.47,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
17434,2011-09-15 13:54:00,2011-12-07 13:16:00,7,1693,2373.82,100,2.0,8.0,22.22,2,85,339.12,13.8,0,0.6014,-0.1057,10.3,1107.25,2129.33,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
17436,2011-04-27 11:33:00,2011-12-08 12:30:00,2,90,216.3,7,0.0,0.0,0.0,2,227,108.15,225.0,2,0.3414,-0.4255,9.0,41.14,79.12,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
17438,2011-03-31 10:26:00,2011-03-31 10:26:00,1,103,388.45,17,1.0,3.0,50.0,254,254,388.45,254.0,1,-0.3721,0.0466,61.3,28.08,54.01,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
17440,2011-04-06 12:05:00,2011-07-06 11:54:00,3,246,186.42,3,2.0,14.0,40.0,157,248,62.14,45.5,1,-0.1958,0.1117,89.6,3.71,7.13,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
17442,2011-02-22 13:02:00,2011-11-03 09:17:00,6,1496,2248.56,96,4.0,6.0,40.0,37,290,374.76,50.6,3,0.1995,0.1694,25.3,274.83,528.52,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
17446,2011-02-02 14:40:00,2011-06-16 10:42:00,2,198,120.9,6,0.0,0.0,0.0,177,310,60.45,133.0,1,-0.2809,0.0439,66.3,6.24,11.99,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
17447,2011-09-29 10:10:00,2011-10-30 14:18:00,2,443,541.53,33,0.0,0.0,0.0,40,72,270.76,32.0,2,-0.0156,-0.0702,34.4,184.72,355.24,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
17449,2010-12-15 10:57:00,2011-12-07 16:56:00,7,1121,2519.21,178,1.0,7.0,12.5,2,360,359.89,59.7,0,0.6034,-0.1032,9.3,301.17,579.17,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
17451,2011-08-26 11:54:00,2011-12-08 15:02:00,7,1203,1721.4,83,3.0,25.0,30.0,1,106,245.91,17.5,0,0.651,-0.1684,9.2,699.67,1345.51,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
17453,2011-10-06 17:02:00,2011-11-22 09:42:00,2,219,486.72,19,0.0,0.0,0.0,18,64,243.36,46.0,2,0.0947,-0.1678,16.5,211.33,406.41,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
17454,2010-12-15 10:54:00,2011-05-31 13:58:00,4,243,517.53,57,0.0,0.0,0.0,192,360,129.38,56.0,1,-0.1509,0.2288,94.6,3.68,7.08,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
17455,2011-05-20 12:31:00,2011-05-20 12:31:00,1,66,131.7,8,0.0,0.0,0.0,204,204,131.7,204.0,1,-0.3746,-0.0256,61.3,11.86,22.8,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
17456,2010-12-09 15:23:00,2010-12-09 15:23:00,1,222,249.86,17,0.0,0.0,0.0,365,365,249.86,365.0,1,-0.4397,0.0716,61.3,12.57,24.17,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
17457,2011-01-04 14:33:00,2011-08-05 12:48:00,5,826,1737.7,14,0.0,0.0,0.0,127,339,347.54,53.0,3,-0.0171,0.2711,73.0,65.67,126.29,At-Risk High Spenders,"High-priority win-back promotion, dedicated account check-in, special survey."
17458,2011-11-24 13:01:00,2011-11-24 13:01:00,1,170,316.5,52,0.0,0.0,0.0,15,15,316.5,15.0,2,0.0307,-0.297,24.6,124.09,238.64,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
17459,2011-10-10 17:00:00,2011-10-27 13:25:00,2,537,657.3,88,0.0,0.0,0.0,43,60,328.65,17.0,2,-0.0198,-0.0535,56.0,150.39,289.21,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
17460,2010-12-01 16:24:00,2011-09-06 15:04:00,6,236,622.43,18,2.0,60.0,25.0,94,373,103.74,55.8,3,0.0225,0.2257,54.2,36.27,69.74,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
17461,2011-11-10 12:01:00,2011-11-17 10:21:00,3,770,735.82,104,0.0,0.0,0.0,23,30,245.27,3.5,2,0.1271,-0.058,37.7,238.37,458.41,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
17462,2011-02-28 17:01:00,2011-10-10 13:56:00,2,227,675.69,25,1.0,3.0,33.33,60,284,337.84,224.0,2,-0.0672,-0.0128,24.5,85.23,163.91,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
17463,2011-01-30 15:48:00,2011-11-23 13:40:00,5,1086,1875.86,162,1.0,5.0,16.67,16,313,375.17,74.2,0,0.2838,0.0301,14.1,244.28,469.76,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
17464,2011-07-04 13:19:00,2011-07-04 13:19:00,1,220,289.96,9,0.0,0.0,0.0,158,158,289.96,158.0,1,-0.3117,-0.0229,56.4,37.97,73.01,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
17466,2011-09-22 09:16:00,2011-11-29 13:15:00,2,306,763.28,41,0.0,0.0,0.0,10,79,381.64,69.0,2,0.19,-0.2148,12.1,348.88,670.92,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
17468,2011-11-25 12:52:00,2011-11-29 15:33:00,2,116,137.0,5,0.0,0.0,0.0,10,14,68.5,4.0,2,0.1346,-0.2876,19.0,57.7,110.97,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
17469,2011-05-19 08:55:00,2011-11-23 13:15:00,5,787,1870.97,61,1.0,9.0,16.67,16,205,374.19,47.2,0,0.2837,0.03,15.5,365.93,703.72,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
17470,2010-12-07 09:57:00,2011-10-26 12:42:00,5,1675,1125.07,67,0.0,0.0,0.0,45,368,225.01,80.8,3,0.1201,0.1288,24.6,109.38,210.34,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
17472,2011-02-13 14:40:00,2011-06-01 14:57:00,3,455,697.54,142,0.0,0.0,0.0,191,299,232.51,54.0,1,-0.1821,0.1912,95.2,5.31,10.22,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
17475,2011-09-21 14:55:00,2011-09-21 14:55:00,1,178,194.37,14,0.0,0.0,0.0,79,79,194.37,79.0,1,-0.223,-0.123,38.8,61.86,118.95,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
17480,2011-09-23 11:39:00,2011-09-23 11:39:00,1,338,511.82,29,1.0,2.0,50.0,78,78,511.82,78.0,1,-0.1899,-0.0835,38.6,163.41,314.26,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
17481,2011-09-07 09:57:00,2011-12-06 12:28:00,4,1061,1255.59,69,1.0,1.0,20.0,4,94,313.9,30.0,0,0.4178,-0.1755,10.6,566.63,1089.67,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
17483,2011-06-09 19:40:00,2011-10-05 13:10:00,3,191,414.04,18,0.0,0.0,0.0,65,183,138.01,59.0,3,-0.0411,0.0399,37.4,67.2,129.24,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
17486,2011-03-23 14:00:00,2011-03-23 14:00:00,1,191,396.87,24,0.0,0.0,0.0,261,261,396.87,261.0,1,-0.3754,0.0508,61.3,27.92,53.7,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
17489,2011-05-11 11:34:00,2011-10-12 08:56:00,2,428,376.64,28,0.0,0.0,0.0,59,213,188.32,154.0,2,-0.0836,-0.0396,25.6,62.42,120.05,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
17490,2011-06-16 09:15:00,2011-12-09 09:08:00,7,1134,2092.32,63,4.0,113.0,36.36,1,177,298.9,29.3,0,0.6573,-0.1601,9.0,510.42,981.58,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
17491,2010-12-07 12:18:00,2011-12-08 16:18:00,10,2013,3558.87,72,1.0,1.0,9.09,1,368,355.89,40.8,0,0.7338,-0.0667,9.0,417.59,803.05,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
17492,2011-04-05 15:21:00,2011-04-05 15:21:00,1,155,374.57,12,0.0,0.0,0.0,248,248,374.57,248.0,1,-0.3697,0.0422,61.3,27.74,53.34,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
17495,2011-11-01 12:06:00,2011-12-02 12:08:00,2,229,497.56,21,0.0,0.0,0.0,8,39,248.78,31.0,2,0.2058,-0.2573,12.8,225.61,433.87,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
17496,2010-12-16 08:39:00,2010-12-16 08:39:00,1,79,271.05,10,0.0,0.0,0.0,359,359,271.05,359.0,1,-0.4346,0.0731,61.3,13.86,26.66,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
17498,2011-09-25 12:25:00,2011-09-25 12:25:00,1,394,272.22,17,0.0,0.0,0.0,76,76,272.22,76.0,1,-0.2065,-0.1133,38.1,87.62,168.5,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
17499,2011-02-23 09:14:00,2011-02-23 09:14:00,1,711,622.88,40,0.0,0.0,0.0,290,290,622.88,290.0,1,-0.3763,0.0826,61.3,39.44,75.85,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
17500,2011-11-10 09:08:00,2011-11-22 14:25:00,3,17,1138.0,3,0.0,0.0,0.0,17,30,379.33,6.5,2,0.1837,-0.0743,28.7,421.92,811.39,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
17501,2011-05-03 09:46:00,2011-05-03 09:47:00,2,160,288.6,18,0.0,0.0,0.0,221,221,144.3,0.0,1,-0.2856,0.1074,98.0,1.24,2.38,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
17502,2011-11-10 16:39:00,2011-11-30 13:13:00,4,376,689.1,25,0.0,0.0,0.0,9,29,172.28,6.7,0,0.2959,-0.1171,17.8,294.56,566.46,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
17503,2011-11-01 11:12:00,2011-12-07 09:18:00,2,486,558.96,36,0.0,0.0,0.0,3,39,279.48,36.0,2,0.3295,-0.3504,9.9,261.88,503.62,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
17504,2011-01-21 11:09:00,2011-05-17 12:59:00,9,1664,2997.03,112,1.0,208.0,10.0,206,323,333.0,14.6,3,0.0246,0.466,98.0,8.81,16.93,At-Risk High Spenders,"High-priority win-back promotion, dedicated account check-in, special survey."
17505,2011-05-18 09:01:00,2011-07-01 12:50:00,2,556,1145.84,48,0.0,0.0,0.0,161,206,572.92,45.0,1,-0.1945,0.1278,91.2,23.23,44.67,At-Risk High Spenders,"High-priority win-back promotion, dedicated account check-in, special survey."
17506,2011-09-25 11:39:00,2011-09-25 11:39:00,1,139,302.2,14,1.0,3.0,50.0,76,76,302.2,76.0,1,-0.2031,-0.1089,38.1,97.27,187.06,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
17507,2011-02-03 18:08:00,2011-03-23 11:48:00,2,359,605.58,79,0.0,0.0,0.0,262,309,302.79,47.0,1,-0.2868,0.1593,98.0,1.86,3.58,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
17509,2011-10-07 13:14:00,2011-10-13 10:26:00,8,3512,6083.64,75,3.0,4.0,27.27,58,63,760.46,0.7,3,0.2134,0.3208,70.5,933.24,1794.69,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
17510,2011-11-15 10:00:00,2011-11-15 10:00:00,1,214,308.48,20,0.0,0.0,0.0,25,25,308.48,25.0,2,-0.0419,-0.2394,26.8,117.42,225.81,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
17512,2011-02-11 12:22:00,2011-11-11 12:11:00,10,2753,2924.99,61,1.0,1.0,9.09,29,302,292.5,30.3,3,0.3271,0.2525,27.0,335.49,645.17,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
17513,2011-09-28 16:42:00,2011-09-28 16:42:00,1,254,513.2,6,0.0,0.0,0.0,72,72,513.2,72.0,1,-0.1782,-0.0929,37.3,167.32,321.78,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
17514,2011-08-03 15:45:00,2011-08-03 15:45:00,1,135,208.65,40,0.0,0.0,0.0,128,128,208.65,128.0,1,-0.2913,-0.0622,49.7,38.91,74.82,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
17515,2011-01-25 14:33:00,2011-11-08 14:04:00,4,243,639.02,49,0.0,0.0,0.0,31,318,159.76,95.7,3,0.1215,0.0204,18.7,77.52,149.08,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
17516,2011-02-27 12:41:00,2011-11-24 16:51:00,5,414,764.88,113,0.0,0.0,0.0,15,286,152.98,67.8,0,0.2638,-0.0153,14.0,109.14,209.88,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
17517,2011-02-04 11:48:00,2011-02-04 11:48:00,1,102,153.94,11,0.0,0.0,0.0,309,309,153.94,309.0,1,-0.4307,0.031,61.3,9.15,17.59,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
17519,2010-12-06 15:18:00,2011-11-22 16:43:00,6,1236,1844.02,60,1.0,3.0,14.29,17,368,307.34,70.2,0,0.3035,0.0706,14.6,203.06,390.49,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
17520,2011-10-17 12:04:00,2011-10-17 12:04:00,1,365,546.81,30,0.0,0.0,0.0,54,54,546.81,54.0,2,-0.1343,-0.1245,33.3,189.66,364.72,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
17521,2011-05-24 15:14:00,2011-11-10 11:22:00,3,519,723.21,38,1.0,1.0,25.0,30,199,241.07,84.5,3,0.0887,-0.0278,18.8,140.02,269.28,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
17522,2011-05-05 16:31:00,2011-12-08 12:31:00,5,1034,1070.71,59,0.0,0.0,0.0,2,218,214.14,54.0,0,0.5221,-0.2035,9.3,211.38,406.49,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
17523,2011-11-20 13:40:00,2011-11-28 13:20:00,4,872,652.74,25,0.0,0.0,0.0,11,19,163.18,2.7,0,0.2672,-0.0974,20.3,270.51,520.22,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
17524,2010-12-13 14:32:00,2010-12-13 14:32:00,1,90,145.0,6,0.0,0.0,0.0,361,361,145.0,361.0,1,-0.4556,0.0473,61.3,7.38,14.18,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
17525,2010-12-15 12:05:00,2010-12-15 12:05:00,1,82,422.7,9,0.0,0.0,0.0,360,360,422.7,360.0,1,-0.4207,0.0922,61.3,21.56,41.46,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
17526,2010-12-09 12:20:00,2011-12-05 11:05:00,4,310,1195.9,17,4.0,53.0,50.0,5,366,298.97,120.3,0,0.3893,-0.1555,10.0,139.54,268.34,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
17527,2011-05-05 13:43:00,2011-10-17 12:32:00,4,488,939.37,45,2.0,25.0,33.33,54,218,234.84,54.7,3,0.0539,0.1023,33.1,136.78,263.05,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
17528,2011-09-29 13:04:00,2011-12-08 13:27:00,8,2138,3628.5,183,3.0,8.0,27.27,1,71,453.56,10.0,0,0.697,-0.1105,9.4,1709.45,3287.4,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
17530,2010-12-09 20:01:00,2011-12-08 18:42:00,10,1514,2367.12,306,0.0,0.0,0.0,1,365,236.71,40.4,0,0.7206,-0.0841,9.0,280.03,538.52,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
17531,2011-06-02 19:17:00,2011-06-02 19:17:00,1,136,296.7,14,1.0,1.0,50.0,190,190,296.7,190.0,1,-0.338,0.0002,61.3,28.68,55.15,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
17534,2011-10-17 12:47:00,2011-10-17 12:47:00,1,103,223.36,9,0.0,0.0,0.0,54,54,223.36,54.0,2,-0.1631,-0.1624,33.3,77.47,148.98,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
17535,2011-03-04 15:20:00,2011-03-04 15:20:00,1,136,164.4,13,0.0,0.0,0.0,280,280,164.4,280.0,1,-0.4141,0.0219,61.3,10.78,20.73,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
17536,2011-06-15 13:23:00,2011-06-15 13:23:00,1,6,76.5,3,0.0,0.0,0.0,177,177,76.5,177.0,1,-0.3711,-0.0655,60.6,8.08,15.54,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
17537,2011-02-09 13:37:00,2011-11-10 10:56:00,2,699,887.67,74,0.0,0.0,0.0,30,303,443.84,273.0,2,0.0417,-0.0831,16.2,116.49,224.02,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
17538,2011-11-14 12:12:00,2011-11-14 12:12:00,1,134,98.42,9,0.0,0.0,0.0,26,26,98.42,26.0,2,-0.0842,-0.2831,27.0,37.36,71.85,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
17540,2011-01-27 14:35:00,2011-11-15 11:56:00,2,194,578.9,20,1.0,1.0,33.33,25,316,289.45,291.0,2,0.0539,-0.1225,14.8,74.06,142.43,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
17542,2011-03-15 11:45:00,2011-03-15 11:45:00,1,134,170.75,24,0.0,0.0,0.0,270,270,170.75,270.0,1,-0.4075,0.0192,61.3,11.61,22.33,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
17545,2011-10-27 13:48:00,2011-10-27 14:04:00,3,337,642.32,122,0.0,0.0,0.0,43,43,214.11,0.0,3,0.0331,0.0095,61.7,127.93,246.01,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
17548,2011-04-20 12:01:00,2011-04-20 12:01:00,1,58,103.3,5,2.0,190.0,66.67,234,234,103.3,234.0,1,-0.4026,-0.0193,61.3,8.11,15.59,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
17549,2011-10-19 10:05:00,2011-11-16 09:59:00,2,210,148.86,5,0.0,0.0,0.0,24,52,74.43,28.0,2,0.0159,-0.1848,24.3,58.6,112.69,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
17550,2011-04-10 15:19:00,2011-05-26 14:09:00,3,86,267.16,42,0.0,0.0,0.0,197,243,89.05,23.0,1,-0.2176,0.1543,98.0,1.04,2.01,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
17551,2010-12-15 14:12:00,2010-12-15 14:12:00,1,142,290.34,39,0.0,0.0,0.0,359,359,290.34,359.0,1,-0.4324,0.076,61.3,14.85,28.56,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
17552,2010-12-02 18:45:00,2011-10-10 17:00:00,4,719,930.41,43,2.0,11.0,33.33,60,372,232.6,104.0,3,0.0383,0.1144,28.2,85.21,163.86,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
17553,2011-08-02 10:00:00,2011-08-02 10:00:00,1,1048,1487.6,2,0.0,0.0,0.0,130,130,1487.6,130.0,1,-0.2302,0.023,50.1,270.94,521.05,At-Risk High Spenders,"High-priority win-back promotion, dedicated account check-in, special survey."
17554,2011-07-14 20:01:00,2011-12-08 14:15:00,5,1763,1952.45,58,0.0,0.0,0.0,1,148,390.49,36.8,0,0.6015,-0.227,9.0,569.63,1095.45,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
17555,2011-01-09 12:31:00,2011-11-20 12:22:00,2,348,480.31,101,0.0,0.0,0.0,20,335,240.16,315.0,2,0.0794,-0.1563,13.5,58.85,113.17,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
17556,2011-05-18 10:48:00,2011-05-18 10:48:00,1,101,157.9,6,0.0,0.0,0.0,206,206,157.9,206.0,1,-0.3702,-0.0167,61.3,14.08,27.07,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
17557,2011-09-19 14:23:00,2011-11-25 12:57:00,3,306,541.46,27,0.0,0.0,0.0,14,81,180.49,33.5,2,0.1866,-0.1279,16.0,236.51,454.83,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
17560,2011-02-02 11:14:00,2011-09-06 09:18:00,4,635,854.95,22,0.0,0.0,0.0,95,311,213.74,72.0,3,-0.0315,0.1656,47.9,67.96,130.69,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
17561,2011-11-20 12:53:00,2011-11-20 12:53:00,1,144,165.12,44,0.0,0.0,0.0,19,19,165.12,19.0,2,-0.0233,-0.2976,25.5,63.97,123.01,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
17562,2011-06-19 13:06:00,2011-11-25 14:21:00,7,817,1122.38,48,1.0,4.0,12.5,14,173,160.34,26.5,0,0.3393,0.0572,17.4,254.28,489.0,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
17564,2011-09-20 14:00:00,2011-11-15 13:27:00,3,146,454.01,38,0.0,0.0,0.0,24,80,151.34,28.0,2,0.1054,-0.0736,24.3,178.72,343.69,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
